"","V1","V2","V3","prob","cumul.prob","V6"
"4177",52,26,22,4.95272450790695e-06,0.000292903310246566,15.92
"4178",26,52,22,4.95272450790695e-06,0.000297856034754473,15.92
"4179",52,22,26,4.95272450790695e-06,0.00030280875926238,15.92
"4180",22,52,26,4.95272450790695e-06,0.000307761483770287,15.92
"4181",26,22,52,4.95272450790695e-06,0.000312714208278194,15.92
"4182",22,26,52,4.95272450790695e-06,0.000317666932786101,15.92
"4183",46,39,15,1.23374044445891e-06,0.00031890067323056,15.86
"4184",39,46,15,1.23374044445891e-06,0.000320134413675019,15.86
"4185",51,30,19,3.61808227142121e-06,0.00032375249594644,15.86
"4186",30,51,19,3.61808227142121e-06,0.000327370578217861,15.86
"4187",51,19,30,3.61808227142121e-06,0.000330988660489282,15.86
"4188",19,51,30,3.61808227142121e-06,0.000334606742760704,15.86
"4189",46,15,39,1.23374044445891e-06,0.000335840483205163,15.86
"4190",15,46,39,1.23374044445891e-06,0.000337074223649621,15.86
"4191",39,15,46,1.23374044445891e-06,0.00033830796409408,15.86
"4192",15,39,46,1.23374044445891e-06,0.000339541704538539,15.86
"4193",30,19,51,3.61808227142121e-06,0.00034315978680996,15.86
"4194",19,30,51,3.61808227142121e-06,0.000346777869081382,15.86
"4195",52,25,23,5.59873205241664e-06,0.000352376601133798,15.74
"4196",25,52,23,5.59873205241664e-06,0.000357975333186215,15.74
"4197",52,23,25,5.59873205241664e-06,0.000363574065238632,15.74
"4198",23,52,25,5.59873205241664e-06,0.000369172797291048,15.74
"4199",25,23,52,5.59873205241664e-06,0.000374771529343465,15.74
"4200",23,25,52,5.59873205241664e-06,0.000380370261395881,15.74
"4201",48,36,16,1.87419446840245e-06,0.000382244455864284,15.68
"4202",36,48,16,1.87419446840245e-06,0.000384118650332686,15.68
"4203",52,24,24,5.83201255460051e-06,0.000389950662887287,15.68
"4204",24,52,24,5.83201255460051e-06,0.000395782675441887,15.68
"4205",48,16,36,1.87419446840245e-06,0.00039765686991029,15.68
"4206",16,48,36,1.87419446840245e-06,0.000399531064378692,15.68
"4207",36,16,48,1.87419446840245e-06,0.000401405258847095,15.68
"4208",16,36,48,1.87419446840245e-06,0.000403279453315497,15.68
"4209",24,24,52,5.83201255460051e-06,0.000409111465870098,15.68
"4210",45,40,15,1.4188015111276e-06,0.000410530267381225,15.5
"4211",40,45,15,1.4188015111276e-06,0.000411949068892353,15.5
"4212",45,15,40,1.4188015111276e-06,0.000413367870403481,15.5
"4213",15,45,40,1.4188015111276e-06,0.000414786671914608,15.5
"4214",40,15,45,1.4188015111276e-06,0.000416205473425736,15.5
"4215",15,40,45,1.4188015111276e-06,0.000417624274936863,15.5
"4216",50,32,18,3.53419528327338e-06,0.000421158470220137,15.44
"4217",32,50,18,3.53419528327338e-06,0.00042469266550341,15.44
"4218",50,18,32,3.53419528327338e-06,0.000428226860786683,15.44
"4219",18,50,32,3.53419528327338e-06,0.000431761056069957,15.44
"4220",32,18,50,3.53419528327338e-06,0.00043529525135323,15.44
"4221",18,32,50,3.53419528327338e-06,0.000438829446636504,15.44
"4222",49,34,17,2.83491600262573e-06,0.000441664362639129,15.38
"4223",34,49,17,2.83491600262573e-06,0.000444499278641755,15.38
"4224",49,17,34,2.83491600262573e-06,0.000447334194644381,15.38
"4225",17,49,34,2.83491600262573e-06,0.000450169110647007,15.38
"4226",34,17,49,2.83491600262573e-06,0.000453004026649632,15.38
"4227",17,34,49,2.83491600262573e-06,0.000455838942652258,15.38
"4228",44,41,15,1.55722117074992e-06,0.000457396163823008,15.26
"4229",41,44,15,1.55722117074992e-06,0.000458953384993758,15.26
"4230",51,29,20,5.42712340713179e-06,0.00046438050840089,15.26
"4231",29,51,20,5.42712340713179e-06,0.000469807631808021,15.26
"4232",51,20,29,5.42712340713179e-06,0.000475234755215153,15.26
"4233",20,51,29,5.42712340713179e-06,0.000480661878622285,15.26
"4234",44,15,41,1.55722117074992e-06,0.000482219099793035,15.26
"4235",15,44,41,1.55722117074992e-06,0.000483776320963785,15.26
"4236",41,15,44,1.55722117074992e-06,0.000485333542134535,15.26
"4237",15,41,44,1.55722117074992e-06,0.000486890763305285,15.26
"4238",29,20,51,5.42712340713179e-06,0.000492317886712417,15.26
"4239",20,29,51,5.42712340713179e-06,0.000497745010119548,15.26
"4240",43,42,15,1.63137455983324e-06,0.000499376384679381,15.14
"4241",42,43,15,1.63137455983324e-06,0.000501007759239215,15.14
"4242",43,15,42,1.63137455983324e-06,0.000502639133799048,15.14
"4243",15,43,42,1.63137455983324e-06,0.000504270508358881,15.14
"4244",42,15,43,1.63137455983324e-06,0.000505901882918714,15.14
"4245",15,42,43,1.63137455983324e-06,0.000507533257478548,15.14
"4246",47,37,16,2.43138741846812e-06,0.000509964644897016,15.02
"4247",37,47,16,2.43138741846812e-06,0.000512396032315484,15.02
"4248",47,16,37,2.43138741846812e-06,0.000514827419733952,15.02
"4249",16,47,37,2.43138741846812e-06,0.00051725880715242,15.02
"4250",37,16,47,2.43138741846812e-06,0.000519690194570888,15.02
"4251",16,37,47,2.43138741846812e-06,0.000522121581989356,15.02
"4252",51,28,21,7.49459899080111e-06,0.000529616180980158,14.78
"4253",28,51,21,7.49459899080111e-06,0.000537110779970959,14.78
"4254",51,21,28,7.49459899080111e-06,0.00054460537896176,14.78
"4255",21,51,28,7.49459899080111e-06,0.000552099977952561,14.78
"4256",28,21,51,7.49459899080111e-06,0.000559594576943362,14.78
"4257",21,28,51,7.49459899080111e-06,0.000567089175934163,14.78
"4258",50,31,19,5.95232889814447e-06,0.000573041504832308,14.66
"4259",31,50,19,5.95232889814447e-06,0.000578993833730452,14.66
"4260",50,19,31,5.95232889814447e-06,0.000584946162628596,14.66
"4261",19,50,31,5.95232889814447e-06,0.000590898491526741,14.66
"4262",31,19,50,5.95232889814447e-06,0.000596850820424885,14.66
"4263",19,31,50,5.95232889814447e-06,0.00060280314932303,14.66
"4264",48,35,17,3.96888240367598e-06,0.000606772031726706,14.54
"4265",35,48,17,3.96888240367598e-06,0.000610740914130382,14.54
"4266",48,17,35,3.96888240367598e-06,0.000614709796534058,14.54
"4267",17,48,35,3.96888240367598e-06,0.000618678678937734,14.54
"4268",35,17,48,3.96888240367598e-06,0.00062264756134141,14.54
"4269",17,35,48,3.96888240367598e-06,0.000626616443745086,14.54
"4270",46,38,16,3.00724233336845e-06,0.000629623686078454,14.48
"4271",38,46,16,3.00724233336845e-06,0.000632630928411823,14.48
"4272",46,16,38,3.00724233336845e-06,0.000635638170745191,14.48
"4273",16,46,38,3.00724233336845e-06,0.00063864541307856,14.48
"4274",38,16,46,3.00724233336845e-06,0.000641652655411928,14.48
"4275",16,38,46,3.00724233336845e-06,0.000644659897745297,14.48
"4276",49,33,18,5.35484133829308e-06,0.00065001473908359,14.42
"4277",33,49,18,5.35484133829308e-06,0.000655369580421883,14.42
"4278",51,27,22,9.53858053374702e-06,0.00066490816095563,14.42
"4279",27,51,22,9.53858053374702e-06,0.000674446741489377,14.42
"4280",51,22,27,9.53858053374702e-06,0.000683985322023124,14.42
"4281",22,51,27,9.53858053374702e-06,0.000693523902556871,14.42
"4282",49,18,33,5.35484133829308e-06,0.000698878743895164,14.42
"4283",18,49,33,5.35484133829308e-06,0.000704233585233457,14.42
"4284",33,18,49,5.35484133829308e-06,0.00070958842657175,14.42
"4285",18,33,49,5.35484133829308e-06,0.000714943267910043,14.42
"4286",27,22,51,9.53858053374702e-06,0.00072448184844379,14.42
"4287",22,27,51,9.53858053374702e-06,0.000734020428977537,14.42
"4288",51,26,23,1.11974641048333e-05,0.00074521789308237,14.18
"4289",26,51,23,1.11974641048333e-05,0.000756415357187204,14.18
"4290",51,23,26,1.11974641048333e-05,0.000767612821292037,14.18
"4291",23,51,26,1.11974641048333e-05,0.00077881028539687,14.18
"4292",26,23,51,1.11974641048333e-05,0.000790007749501704,14.18
"4293",23,26,51,1.11974641048333e-05,0.000801205213606537,14.18
"4294",45,39,16,3.54700377781916e-06,0.000804752217384356,14.06
"4295",39,45,16,3.54700377781916e-06,0.000808299221162175,14.06
"4296",45,16,39,3.54700377781916e-06,0.000811846224939994,14.06
"4297",16,45,39,3.54700377781916e-06,0.000815393228717813,14.06
"4298",39,16,45,3.54700377781916e-06,0.000818940232495633,14.06
"4299",16,39,45,3.54700377781916e-06,0.000822487236273452,14.06
"4300",51,25,24,1.21305861135696e-05,0.000834617822387021,14.06
"4301",25,51,24,1.21305861135696e-05,0.000846748408500591,14.06
"4302",51,24,25,1.21305861135696e-05,0.000858878994614161,14.06
"4303",24,51,25,1.21305861135696e-05,0.00087100958072773,14.06
"4304",25,24,51,1.21305861135696e-05,0.0008831401668413,14.06
"4305",24,25,51,1.21305861135696e-05,0.00089527075295487,14.06
"4306",50,30,20,9.22610979212416e-06,0.000904496862746994,14
"4307",30,50,20,9.22610979212416e-06,0.000913722972539118,14
"4308",50,20,30,9.22610979212416e-06,0.000922949082331242,14
"4309",20,50,30,9.22610979212416e-06,0.000932175192123366,14
"4310",30,20,50,9.22610979212416e-06,0.00094140130191549,14
"4311",20,30,50,9.22610979212416e-06,0.000950627411707615,14
"4312",47,36,17,5.29184320490105e-06,0.000955919254912516,13.82
"4313",36,47,17,5.29184320490105e-06,0.000961211098117417,13.82
"4314",47,17,36,5.29184320490105e-06,0.000966502941322318,13.82
"4315",17,47,36,5.29184320490105e-06,0.000971794784527219,13.82
"4316",36,17,47,5.29184320490105e-06,0.00097708662773212,13.82
"4317",17,36,47,5.29184320490105e-06,0.000982378470937021,13.82
"4318",44,40,16,3.99037925004651e-06,0.000986368850187067,13.76
"4319",40,44,16,3.99037925004651e-06,0.000990359229437114,13.76
"4320",44,16,40,3.99037925004651e-06,0.00099434960868716,13.76
"4321",16,44,40,3.99037925004651e-06,0.000998339987937207,13.76
"4322",40,16,44,3.99037925004651e-06,0.00100233036718725,13.76
"4323",16,40,44,3.99037925004651e-06,0.0010063207464373,13.76
"4324",43,41,16,4.28235821956213e-06,0.00101060310465686,13.58
"4325",41,43,16,4.28235821956213e-06,0.00101488546287642,13.58
"4326",49,32,19,9.30051390335151e-06,0.00102418597677978,13.58
"4327",32,49,19,9.30051390335151e-06,0.00103348649068313,13.58
"4328",49,19,32,9.30051390335151e-06,0.00104278700458648,13.58
"4329",19,49,32,9.30051390335151e-06,0.00105208751848983,13.58
"4330",43,16,41,4.28235821956213e-06,0.00105636987670939,13.58
"4331",16,43,41,4.28235821956213e-06,0.00106065223492895,13.58
"4332",41,16,43,4.28235821956213e-06,0.00106493459314852,13.58
"4333",16,41,43,4.28235821956213e-06,0.00106921695136808,13.58
"4334",32,19,49,9.30051390335151e-06,0.00107851746527143,13.58
"4335",19,32,49,9.30051390335151e-06,0.00108781797917478,13.58
"4336",42,42,16,4.38431912955201e-06,0.00109220229830433,13.52
"4337",42,16,42,4.38431912955201e-06,0.00109658661743389,13.52
"4338",16,42,42,4.38431912955201e-06,0.00110097093656344,13.52
"4339",48,34,18,7.71727134048131e-06,0.00110868820790392,13.52
"4340",34,48,18,7.71727134048131e-06,0.0011164054792444,13.52
"4341",48,18,34,7.71727134048131e-06,0.00112412275058488,13.52
"4342",18,48,34,7.71727134048131e-06,0.00113184002192536,13.52
"4343",34,18,48,7.71727134048131e-06,0.00113955729326584,13.52
"4344",18,34,48,7.71727134048131e-06,0.00114727456460633,13.52
"4345",50,29,21,1.31801568458918e-05,0.00116045472145222,13.46
"4346",29,50,21,1.31801568458918e-05,0.00117363487829811,13.46
"4347",50,21,29,1.31801568458918e-05,0.001186815035144,13.46
"4348",21,50,29,1.31801568458918e-05,0.00119999519198989,13.46
"4349",29,21,50,1.31801568458918e-05,0.00121317534883578,13.46
"4350",21,29,50,1.31801568458918e-05,0.00122635550568168,13.46
"4351",46,37,17,6.72207109811795e-06,0.00123307757677979,13.22
"4352",37,46,17,6.72207109811795e-06,0.00123979964787791,13.22
"4353",46,17,37,6.72207109811795e-06,0.00124652171897603,13.22
"4354",17,46,37,6.72207109811795e-06,0.00125324379007415,13.22
"4355",37,17,46,6.72207109811795e-06,0.00125996586117227,13.22
"4356",17,37,46,6.72207109811795e-06,0.00126668793227038,13.22
"4357",50,28,22,1.73738431150395e-05,0.00128406177538542,13.04
"4358",28,50,22,1.73738431150395e-05,0.00130143561850046,13.04
"4359",50,22,28,1.73738431150395e-05,0.0013188094616155,13.04
"4360",22,50,28,1.73738431150395e-05,0.00133618330473054,13.04
"4361",28,22,50,1.73738431150395e-05,0.00135355714784558,13.04
"4362",22,28,50,1.73738431150395e-05,0.00137093099096062,13.04
"4363",49,31,20,1.48808222453618e-05,0.00138581181320598,12.86
"4364",31,49,20,1.48808222453618e-05,0.00140069263545134,12.86
"4365",49,20,31,1.48808222453618e-05,0.00141557345769671,12.86
"4366",20,49,31,1.48808222453618e-05,0.00143045427994207,12.86
"4367",31,20,49,1.48808222453618e-05,0.00144533510218743,12.86
"4368",20,31,49,1.48808222453618e-05,0.00146021592443279,12.86
"4369",47,35,18,1.05836864098027e-05,0.00147079961084259,12.74
"4370",35,47,18,1.05836864098027e-05,0.0014813832972524,12.74
"4371",50,27,23,2.11507655313519e-05,0.00150253406278375,12.74
"4372",27,50,23,2.11507655313519e-05,0.0015236848283151,12.74
"4373",50,23,27,2.11507655313519e-05,0.00154483559384645,12.74
"4374",23,50,27,2.11507655313519e-05,0.00156598635937781,12.74
"4375",47,18,35,1.05836864098027e-05,0.00157657004578761,12.74
"4376",18,47,35,1.05836864098027e-05,0.00158715373219741,12.74
"4377",35,18,47,1.05836864098027e-05,0.00159773741860721,12.74
"4378",18,35,47,1.05836864098027e-05,0.00160832110501702,12.74
"4379",27,23,50,2.11507655313519e-05,0.00162947187054837,12.74
"4380",23,27,50,2.11507655313519e-05,0.00165062263607972,12.74
"4381",45,38,17,8.13724396087937e-06,0.0016587598800406,12.74
"4382",38,45,17,8.13724396087937e-06,0.00166689712400148,12.74
"4383",45,17,38,8.13724396087937e-06,0.00167503436796236,12.74
"4384",17,45,38,8.13724396087937e-06,0.00168317161192324,12.74
"4385",38,17,45,8.13724396087937e-06,0.00169130885588412,12.74
"4386",17,38,45,8.13724396087937e-06,0.001699446099845,12.74
"4387",48,33,19,1.38098539777029e-05,0.0017132559538227,12.62
"4388",33,48,19,1.38098539777029e-05,0.0017270658078004,12.62
"4389",48,19,33,1.38098539777029e-05,0.0017408756617781,12.62
"4390",19,48,33,1.38098539777029e-05,0.00175468551575581,12.62
"4391",33,19,48,1.38098539777029e-05,0.00176849536973351,12.62
"4392",19,33,48,1.38098539777029e-05,0.00178230522371121,12.62
"4393",50,26,24,2.37946112227707e-05,0.00180609983493398,12.56
"4394",26,50,24,2.37946112227707e-05,0.00182989444615676,12.56
"4395",50,24,26,2.37946112227707e-05,0.00185368905737953,12.56
"4396",24,50,26,2.37946112227707e-05,0.0018774836686023,12.56
"4397",26,24,50,2.37946112227707e-05,0.00190127827982507,12.56
"4398",24,26,50,2.37946112227707e-05,0.00192507289104784,12.56
"4399",50,25,25,2.47463956716826e-05,0.00194981928671952,12.5
"4400",25,50,25,2.47463956716826e-05,0.0019745656823912,12.5
"4401",25,25,50,2.47463956716826e-05,0.00199931207806289,12.5
"4402",44,39,17,9.38912764716872e-06,0.00200870120571005,12.38
"4403",39,44,17,9.38912764716872e-06,0.00201809033335722,12.38
"4404",44,17,39,9.38912764716872e-06,0.00202747946100439,12.38
"4405",17,44,39,9.38912764716872e-06,0.00203686858865156,12.38
"4406",39,17,44,9.38912764716872e-06,0.00204625771629873,12.38
"4407",17,39,44,9.38912764716872e-06,0.0020556468439459,12.38
"4408",49,30,21,2.19669280764861e-05,0.00207761377202238,12.26
"4409",30,49,21,2.19669280764861e-05,0.00209958070009887,12.26
"4410",49,21,30,2.19669280764861e-05,0.00212154762817536,12.26
"4411",21,49,30,2.19669280764861e-05,0.00214351455625184,12.26
"4412",30,21,49,2.19669280764861e-05,0.00216548148432833,12.26
"4413",21,30,49,2.19669280764861e-05,0.00218744841240481,12.26
"4414",43,40,17,1.03280404118853e-05,0.0021977764528167,12.14
"4415",40,43,17,1.03280404118853e-05,0.00220810449322859,12.14
"4416",43,17,40,1.03280404118853e-05,0.00221843253364047,12.14
"4417",17,43,40,1.03280404118853e-05,0.00222876057405236,12.14
"4418",40,17,43,1.03280404118853e-05,0.00223908861446424,12.14
"4419",17,40,43,1.03280404118853e-05,0.00224941665487613,12.14
"4420",46,36,18,1.38175905905754e-05,0.0022632342454667,12.08
"4421",36,46,18,1.38175905905754e-05,0.00227705183605728,12.08
"4422",46,18,36,1.38175905905754e-05,0.00229086942664785,12.08
"4423",18,46,36,1.38175905905754e-05,0.00230468701723843,12.08
"4424",36,18,46,1.38175905905754e-05,0.002318504607829,12.08
"4425",18,36,46,1.38175905905754e-05,0.00233232219841958,12.08
"4426",42,41,17,1.08318472612459e-05,0.00234315404568083,12.02
"4427",41,42,17,1.08318472612459e-05,0.00235398589294207,12.02
"4428",42,17,41,1.08318472612459e-05,0.00236481774020332,12.02
"4429",17,42,41,1.08318472612459e-05,0.00237564958746456,12.02
"4430",41,17,42,1.08318472612459e-05,0.00238648143472581,12.02
"4431",17,41,42,1.08318472612459e-05,0.00239731328198705,12.02
"4432",48,32,20,2.27862590632105e-05,0.00242009954105027,11.84
"4433",32,48,20,2.27862590632105e-05,0.00244288580011348,11.84
"4434",48,20,32,2.27862590632105e-05,0.00246567205917669,11.84
"4435",20,48,32,2.27862590632105e-05,0.0024884583182399,11.84
"4436",32,20,48,2.27862590632105e-05,0.00251124457730311,11.84
"4437",20,32,48,2.27862590632105e-05,0.00253403083636632,11.84
"4438",47,34,19,1.949626443911e-05,0.00255352710080543,11.78
"4439",34,47,19,1.949626443911e-05,0.00257302336524454,11.78
"4440",49,29,22,2.99549019224817e-05,0.00260297826716702,11.78
"4441",29,49,22,2.99549019224817e-05,0.0026329331690895,11.78
"4442",49,22,29,2.99549019224817e-05,0.00266288807101198,11.78
"4443",22,49,29,2.99549019224817e-05,0.00269284297293446,11.78
"4444",47,19,34,1.949626443911e-05,0.00271233923737357,11.78
"4445",19,47,34,1.949626443911e-05,0.00273183550181268,11.78
"4446",34,19,47,1.949626443911e-05,0.00275133176625179,11.78
"4447",19,34,47,1.949626443911e-05,0.0027708280306909,11.78
"4448",29,22,49,2.99549019224817e-05,0.00280078293261339,11.78
"4449",22,29,49,2.99549019224817e-05,0.00283073783453587,11.78
"4450",45,37,18,1.7178626139634e-05,0.0028479164606755,11.54
"4451",37,45,18,1.7178626139634e-05,0.00286509508681514,11.54
"4452",45,18,37,1.7178626139634e-05,0.00288227371295477,11.54
"4453",18,45,37,1.7178626139634e-05,0.0028994523390944,11.54
"4454",37,18,45,1.7178626139634e-05,0.00291663096523404,11.54
"4455",18,37,45,1.7178626139634e-05,0.00293380959137367,11.54
"4456",49,28,23,3.77692241631283e-05,0.0029715788155368,11.42
"4457",28,49,23,3.77692241631283e-05,0.00300934803969993,11.42
"4458",49,23,28,3.77692241631283e-05,0.00304711726386306,11.42
"4459",23,49,28,3.77692241631283e-05,0.00308488648802618,11.42
"4460",28,23,49,3.77692241631283e-05,0.00312265571218931,11.42
"4461",23,28,49,3.77692241631283e-05,0.00316042493635244,11.42
"4462",48,31,21,3.47219185725103e-05,0.00319514685492495,11.18
"4463",31,48,21,3.47219185725103e-05,0.00322986877349746,11.18
"4464",49,27,24,4.40640948569846e-05,0.00327393286835445,11.18
"4465",27,49,24,4.40640948569846e-05,0.00331799696321143,11.18
"4466",49,24,27,4.40640948569846e-05,0.00336206105806842,11.18
"4467",24,49,27,4.40640948569846e-05,0.0034061251529254,11.18
"4468",48,21,31,3.47219185725103e-05,0.00344084707149791,11.18
"4469",21,48,31,3.47219185725103e-05,0.00347556899007042,11.18
"4470",31,21,48,3.47219185725103e-05,0.00351029090864293,11.18
"4471",21,31,48,3.47219185725103e-05,0.00354501282721544,11.18
"4472",27,24,49,4.40640948569846e-05,0.00358907692207243,11.18
"4473",24,27,49,4.40640948569846e-05,0.00363314101692941,11.18
"4474",44,38,18,2.03431099021982e-05,0.00365348412683161,11.12
"4475",38,44,18,2.03431099021982e-05,0.00367382723673381,11.12
"4476",44,18,38,2.03431099021982e-05,0.00369417034663601,11.12
"4477",18,44,38,2.03431099021982e-05,0.0037145134565382,11.12
"4478",38,18,44,2.03431099021982e-05,0.0037348565664404,11.12
"4479",18,38,44,2.03431099021982e-05,0.0037551996763426,11.12
"4480",46,35,19,2.61806979610908e-05,0.00378138037430369,11.06
"4481",35,46,19,2.61806979610908e-05,0.00380756107226478,11.06
"4482",49,26,25,4.75892224455442e-05,0.00385515029471033,11.06
"4483",26,49,25,4.75892224455442e-05,0.00390273951715587,11.06
"4484",49,25,26,4.75892224455442e-05,0.00395032873960141,11.06
"4485",25,49,26,4.75892224455442e-05,0.00399791796204696,11.06
"4486",46,19,35,2.61806979610908e-05,0.00402409866000805,11.06
"4487",19,46,35,2.61806979610908e-05,0.00405027935796914,11.06
"4488",35,19,46,2.61806979610908e-05,0.00407646005593023,11.06
"4489",19,35,46,2.61806979610908e-05,0.00410264075389132,11.06
"4490",26,25,49,4.75892224455442e-05,0.00415022997633687,11.06
"4491",25,26,49,4.75892224455442e-05,0.00419781919878241,11.06
